,failure
15894,0
19790,0
16840,0
1257,1
1920,1
22721,0
5420,1
13823,0
26170,1
18258,0
22703,0
5298,0
9525,0
10442,0
20586,0
13177,0
5561,0
10511,0
23011,0
12497,1
23776,0
22323,0
9836,0
1208,0
25893,1
23728,0
3646,0
18477,0
13250,0
25744,0
16651,0
11786,1
1330,0
4155,0
4406,0
18250,0
17450,1
20600,0
22936,0
20945,0
25869,0
10072,0
14141,0
24005,0
7839,0
10187,0
508,0
7169,0
16702,0
2036,0
49,0
3712,0
20507,1
20847,0
20612,0
7822,0
15353,0
494,1
12570,0
18256,0
6281,1
8732,1
26079,0
179,1
25241,1
6068,1
4496,1
8230,0
18843,1
376,0
9257,0
3924,0
5526,1
23637,1
16828,1
6228,0
2853,0
23917,0
15599,0
18383,1
9728,0
6169,1
5257,0
20901,0
21115,0
20439,0
529,0
4518,0
5519,0
667,0
6328,0
9924,0
24662,0
2281,0
4605,1
12593,0
11376,1
7617,0
15181,0
5454,0
17279,0
4712,0
22365,1
21985,0
6736,0
25039,0
22675,1
20346,0
6581,0
17010,0
14888,0
18989,0
825,0
16817,1
6766,0
1141,1
14107,1
10494,0
23894,0
22175,0
24660,0
16347,1
23926,0
12958,0
5220,0
8837,0
8685,0
9113,0
17262,0
21859,0
1374,0
22501,0
21891,1
5996,0
24063,0
19760,0
3804,0
9802,1
16527,0
7959,0
13221,0
5581,0
21513,0
23268,0
12193,0
6523,0
13038,1
12011,0
7236,0
23687,1
12668,0
6039,0
4289,0
12418,1
6707,0
18567,0
935,0
2434,0
11025,0
10652,0
19888,0
17428,0
738,0
23748,0
14930,0
14948,0
9303,1
8355,0
9156,1
10016,0
6951,0
20810,0
22167,1
19360,0
6945,1
23530,1
7536,0
18748,0
3663,0
11541,0
22137,1
3830,1
7666,0
20728,0
21519,0
25423,0
16111,1
14784,0
677,0
20876,0
8887,0
21335,0
20714,0
357,0
18057,0
25493,1
1164,0
14625,0
4072,1
13908,1
1248,0
12540,0
9399,1
19794,0
23139,0
18903,0
14164,0
23330,0
12600,1
9650,0
10807,0
4575,0
11805,0
6600,0
18674,0
3202,0
627,0
10381,0
1065,1
18601,0
15164,1
17939,0
831,0
4400,0
8407,1
14636,0
14488,0
14938,0
11820,0
18956,0
24393,0
9137,0
11012,0
23349,0
15552,0
22558,0
10052,0
24853,0
5001,0
10076,0
8446,0
25087,0
19839,0
317,1
16521,0
3323,0
3296,0
13853,0
18962,0
5980,1
11635,0
14450,0
4745,0
20214,0
17449,0
23759,0
25406,0
20911,0
26048,1
3114,0
17949,0
388,0
5429,0
15849,0
12704,0
19964,1
18445,0
10682,0
20940,0
14222,0
866,0
5905,1
4568,1
4526,1
17468,0
8069,0
5690,0
13793,1
8212,0
8350,1
6197,0
25861,0
23992,0
20033,0
22718,0
22846,0
6880,0
25426,0
2293,0
14246,0
3844,1
23086,0
16268,0
26121,1
23240,0
23770,0
9528,0
3194,0
6984,1
24515,0
3228,0
23598,1
10800,0
15506,1
15680,1
21988,0
24029,0
4017,0
10169,0
19828,0
4490,0
17359,0
19729,0
3842,0
2608,1
8775,0
22316,1
10559,0
13502,1
11602,0
21761,0
12559,0
18152,0
2507,0
15642,0
7336,0
16016,0
13271,1
10236,1
3726,0
5928,0
7113,1
11175,0
24172,0
17496,0
24619,1
16812,1
13736,0
19576,1
15103,0
11306,1
25352,0
14523,0
9062,0
16569,0
5258,0
5732,0
11788,1
14777,0
18117,0
25168,0
9237,0
26341,1
14595,0
2905,0
12149,0
2056,0
24454,1
236,0
13926,0
19253,0
20688,0
5724,0
11116,0
6242,0
15585,0
25114,0
18849,1
15673,0
8568,0
8579,0
16937,0
15815,0
2262,0
8810,1
21232,0
2186,0
14027,1
15785,0
11645,0
18603,0
8520,0
25457,1
2706,0
24432,0
25314,0
7233,0
13275,1
328,0
8098,0
13113,0
8235,0
12557,0
16759,0
18301,0
10063,0
24168,0
21241,0
4178,0
6762,0
7090,0
21756,1
18098,0
2851,0
1517,0
6538,0
24879,0
17251,1
16531,0
26001,0
15476,0
22197,0
22770,0
10251,0
11192,0
11724,0
18485,0
24473,0
1116,0
15807,1
16086,1
14694,1
11119,1
5399,0
4232,1
18762,0
15958,0
17081,0
4945,0
23261,0
21466,0
23155,0
10123,1
15960,0
20282,1
6867,1
896,1
9056,0
16332,0
9547,1
13492,1
11383,0
19261,0
22152,0
3086,0
3423,0
2785,0
18099,0
24484,0
16185,1
23352,0
4613,0
16345,0
11300,1
19393,1
17633,0
9222,0
20964,0
7058,0
6778,0
15974,1
14775,0
8625,0
14016,1
15782,0
23000,1
5493,0
8821,0
17955,0
9415,0
24286,0
9754,1
18320,0
5786,0
5675,0
23393,0
22542,1
13075,0
10240,0
24456,1
12285,1
21040,0
5213,0
4443,0
24260,0
13614,1
10773,0
14876,1
1680,0
525,1
25161,1
11543,0
20389,1
10688,0
7262,0
15910,0
18370,0
4968,1
19286,0
12999,0
17568,0
17421,0
10492,0
7722,0
2678,0
10533,1
19086,0
19133,0
1325,0
17790,0
10640,0
12511,1
18158,1
6392,0
19167,0
9278,0
10289,0
22342,0
10149,0
12517,0
13750,0
4315,0
22979,1
3056,0
17819,0
10004,0
3297,0
14834,0
4216,0
3100,0
6832,0
5458,0
25030,0
16250,0
14826,1
14423,0
7785,0
18747,0
20344,0
24984,0
10722,0
10741,1
472,1
20089,0
11421,0
15618,0
24810,0
15214,0
6806,0
18147,0
18139,0
16099,1
4095,0
13044,0
17208,1
7048,1
1661,0
2100,0
3615,0
21780,0
8935,1
1815,0
2758,0
6357,0
20402,0
10655,0
21451,0
14738,0
18272,0
22202,0
5159,0
9971,0
3000,0
8662,0
3953,0
6539,0
10672,0
11321,0
8363,0
8951,0
10328,0
18980,0
2991,0
8612,0
3643,0
20098,0
22320,0
25621,0
17511,0
11262,0
17779,0
1633,0
8515,0
7512,0
16791,1
12374,1
3315,0
12609,0
5115,0
18585,1
17698,1
15323,0
20505,0
1538,0
20628,0
19463,0
10907,1
22910,0
2125,1
15381,1
23997,0
5135,1
20695,0
2770,0
21,0
24086,0
18192,0
7313,0
11352,0
5335,0
10967,1
12197,0
21943,1
21626,1
15354,0
18059,0
4060,0
14121,0
21883,0
11344,0
20912,0
5267,0
16667,1
23851,0
20415,0
16868,0
11716,0
24226,0
16546,1
17973,0
8057,1
13514,0
22422,0
8959,0
20576,0
14415,0
9226,0
4158,1
22785,0
15277,0
6760,1
19903,0
8049,0
1525,0
1837,1
14060,0
18510,0
23940,0
13652,0
9883,0
5432,0
11842,0
23187,0
10739,0
16251,0
6519,0
13746,0
24087,0
18545,1
26372,1
25365,0
16350,0
3716,0
24476,0
8638,0
2178,0
182,0
20672,0
7534,0
19401,0
25560,0
14361,1
19649,0
26156,0
9140,0
2104,1
16919,0
24949,0
3119,0
12810,0
23280,0
21093,0
24885,1
2210,0
14828,0
20120,0
7093,0
21295,1
24637,1
13326,0
24966,0
10212,0
13522,0
21018,0
15312,1
2120,0
22124,1
8745,0
17162,0
1154,0
7344,0
18678,0
2752,0
23360,0
6578,0
19838,0
9495,0
13021,1
19314,0
22589,0
10355,0
13438,1
25431,1
14352,0
6466,0
543,1
5742,0
25637,0
12119,1
22698,0
12752,0
24989,0
8433,0
2790,0
12411,1
17886,0
11648,0
14991,0
22366,0
23910,0
10434,0
685,0
22034,0
5050,0
16859,1
22517,0
23523,0
349,0
22171,0
16853,0
13039,0
13080,0
19097,0
13101,0
13547,0
4982,0
23528,1
21126,0
6812,1
17187,0
8503,0
22405,0
6638,0
14602,0
842,0
1939,0
16091,1
10749,0
3826,0
11983,0
19108,0
392,0
13877,1
10403,0
326,0
6370,1
4559,0
1722,1
18588,0
8768,0
8657,1
14279,0
14724,0
6223,0
25780,0
15479,0
5790,0
26367,0
3632,0
20370,1
9106,0
16535,0
10993,0
25302,0
23767,0
9632,1
9872,1
8404,0
4393,0
24460,0
18580,0
3209,0
10828,0
13702,0
2439,0
24125,1
17180,0
26538,0
1019,0
25380,0
21450,0
22112,0
8364,1
21573,0
17242,1
5908,0
2447,0
24096,0
26304,0
2019,0
16406,0
5626,0
559,1
23853,0
912,0
21926,0
11141,0
12641,0
17552,0
3138,0
14284,0
12054,1
19889,0
22243,0
1246,0
3384,0
6311,0
14170,0
16289,0
24545,0
9326,0
12417,0
20245,1
4905,0
5729,1
17170,0
6579,0
19130,0
7443,0
5669,0
401,0
20649,0
18288,0
23961,0
8478,1
8990,0
17026,0
19247,0
152,0
19310,0
24277,1
20529,0
12502,0
7232,0
7504,0
25534,1
11921,0
22555,0
6646,0
19050,0
15472,0
10108,0
21376,0
9920,0
11851,0
19958,0
13708,0
22821,1
1371,0
26414,0
8066,0
2088,0
11453,0
14543,0
22191,1
10365,1
8468,0
16793,0
3162,0
318,0
14007,0
17093,0
24479,0
145,0
25346,0
16408,1
25173,1
23338,0
14963,0
9476,1
16890,0
23764,0
12582,0
21524,0
10358,0
17224,0
8260,0
19879,1
22047,0
21283,0
11773,0
10590,0
16570,0
19689,0
10445,0
19231,0
19664,0
13230,0
21458,0
7481,0
17346,0
20005,1
26125,0
4978,1
24334,0
4176,0
9734,1
3770,0
12732,0
15803,0
22416,1
20508,0
17966,0
13359,0
6979,0
14612,1
21311,0
6659,0
5784,0
8079,0
3801,1
9003,1
10132,0
2112,0
19563,0
12087,0
18613,0
15204,0
26329,0
16950,0
15608,0
13643,0
3433,0
15052,0
2559,0
22066,0
11532,0
20447,1
4059,0
14700,1
12963,0
14806,1
2381,0
5417,1
15221,0
13857,0
20104,1
24751,1
11535,0
3734,0
3029,1
16456,1
18995,0
5950,0
16276,0
25951,1
24498,0
12648,0
3989,1
2631,0
4817,0
2196,1
2012,0
4327,0
6574,0
6305,0
11985,0
17082,0
5676,0
20115,0
26300,0
13153,0
19195,0
10486,1
22491,1
5087,1
9334,1
5867,1
5611,0
14058,1
8358,0
10961,0
22188,0
19067,0
22742,0
11713,0
7225,0
9695,0
11373,0
9021,0
23778,0
2149,0
15753,0
15301,0
20614,0
222,1
26063,1
2505,0
20916,0
21627,0
22024,0
17464,0
14922,1
10093,0
6640,0
14410,0
19387,0
13633,0
14446,0
13699,0
3786,0
5363,0
12014,0
11189,0
15516,0
17465,0
9300,0
17084,0
21163,0
18005,0
6604,1
23381,0
10866,0
19461,1
15933,1
6426,1
17871,1
25961,0
25613,0
6787,1
2755,0
8409,0
24755,0
18009,0
742,0
7866,0
3222,0
17423,0
17832,0
16143,0
18650,1
1953,1
10531,0
16507,0
14435,1
24213,0
7187,0
11754,0
5080,0
16898,0
23446,0
19448,0
17661,0
92,1
24975,1
7907,0
15350,0
24004,0
6754,0
26330,0
22869,0
22398,0
2191,1
2989,0
23529,1
21565,0
21301,0
527,0
19615,0
24686,0
25887,0
22449,0
24771,0
14891,0
16557,0
18593,0
3456,0
862,0
23186,0
18404,0
20244,0
4649,0
6603,1
6650,0
1771,0
11779,0
8044,0
25293,0
13423,0
3942,0
13674,0
2449,0
15049,0
16584,1
4671,0
13040,0
8259,1
21175,1
17609,0
4882,1
7033,1
1840,0
15137,1
20621,0
15801,0
7792,1
3781,0
26512,1
21910,0
8575,0
13524,0
22648,0
4925,0
6318,0
6272,1
3040,0
5035,0
20260,0
478,0
1843,1
4579,0
21060,1
11872,0
21350,0
607,1
7900,0
23947,0
13819,0
19080,0
351,0
9231,0
17635,0
21822,0
22028,0
13246,0
1234,0
14108,0
3128,0
2693,1
8483,0
10566,1
9801,0
13645,0
20044,0
4826,1
17899,1
11310,1
11769,1
16690,0
11370,0
5079,0
16858,0
1185,0
19407,0
7857,0
12882,1
15621,0
6714,0
23987,0
18605,0
2684,0
1381,0
18374,1
19734,0
7438,0
3027,0
20278,0
20143,0
18456,0
12425,0
4811,0
21328,0
6794,0
11932,0
13165,0
11567,0
11835,0
9436,1
11624,0
10185,0
1056,1
24503,0
25795,0
25790,0
25500,0
11823,1
12887,0
4397,1
20869,0
6123,0
4071,1
18409,1
11864,1
9207,0
12165,1
6513,1
12894,0
24877,1
10909,0
3570,0
8012,1
21749,0
26299,1
25608,0
22883,0
17648,0
13540,0
23063,0
9849,0
2961,1
21598,0
12917,1
25924,0
1224,0
19422,0
23409,0
21069,0
8281,0
26298,0
5064,0
4888,1
25730,0
15674,0
24931,0
6652,0
3540,1
2504,1
17713,0
26249,0
24408,0
4474,1
24932,0
4833,1
8921,0
5176,0
4074,1
12932,0
26258,0
3776,0
19416,1
13259,0
18970,0
5255,0
7966,1
25617,0
5692,0
13936,0
4916,0
7813,0
17317,1
20533,0
21217,0
15413,0
19122,0
19281,0
12226,0
20544,0
17115,0
7379,0
6108,0
13425,0
24797,0
11214,0
11975,1
9718,0
15065,0
18543,1
12873,0
23207,0
20354,0
18865,0
1045,0
6470,1
23017,0
4873,0
17078,0
14225,0
20487,0
25694,0
12946,0
18080,0
12604,0
22200,0
9172,0
3847,1
1790,0
25050,1
22242,0
14760,0
20417,0
2026,0
1742,0
9230,1
12278,1
17264,0
23179,0
9418,0
10050,0
15084,0
23621,0
11361,1
18421,0
11394,0
4871,1
5700,0
4689,0
18658,1
13252,0
15464,0
16438,1
24941,0
26064,0
26442,0
9367,0
9514,1
14988,0
8671,0
3654,0
12858,0
10082,0
8995,0
3626,0
20204,0
13988,0
12001,0
17412,0
493,0
2605,0
2328,1
15672,1
13602,0
16923,0
6136,0
26316,0
19117,0
10552,0
18872,0
1776,0
21692,0
1926,0
11488,0
10836,0
6961,0
9676,0
4686,0
24134,1
26117,0
22465,0
3708,0
1140,0
25749,0
2401,1
24262,0
10317,0
14206,1
15138,0
8109,0
20231,1
1439,0
8271,0
2225,0
14500,0
13206,0
15684,0
9885,0
4479,0
21094,0
10028,0
6694,0
2165,0
687,0
23674,1
11219,0
7897,0
14109,0
23576,0
7098,0
15343,0
10498,1
17045,0
4881,0
23606,0
3985,0
10710,0
5238,0
7253,1
21496,0
14475,0
8874,0
17167,0
12492,1
3732,0
1737,0
20642,1
409,0
24355,0
502,1
3711,0
18449,0
26417,0
17887,1
9344,0
7578,0
22102,0
8117,0
8762,1
21264,0
9083,1
25717,0
4045,1
10218,1
14202,0
11689,1
7861,0
1171,0
21657,0
2355,0
1526,0
2793,1
16650,0
13158,0
22592,0
25119,0
24581,1
13144,1
14548,0
3891,0
25205,0
23335,0
17672,0
12652,0
7956,0
9855,0
11409,0
18406,0
16865,0
12791,0
13733,0
15001,1
1196,0
1114,0
4365,0
8300,0
6900,0
6339,0
19000,0
9625,0
3798,0
10141,0
12317,1
4257,0
5409,1
17032,0
20147,0
19020,0
8961,0
3332,1
24298,0
24650,0
12731,0
13471,0
23159,0
12551,0
10269,0
25880,0
25841,0
19410,0
19631,1
4539,0
16593,0
20374,0
22762,0
8480,0
4552,1
3944,0
3729,0
6563,0
10055,0
5387,0
7083,0
13248,0
4673,0
19536,0
12490,0
5794,0
12586,0
22212,0
16986,0
16869,0
12741,0
12850,0
2877,0
4607,0
25758,0
12498,0
25634,0
25856,1
10806,1
2766,1
10537,0
19621,0
24371,0
1800,0
16390,1
9380,0
8216,0
11255,1
7039,0
23298,0
7244,0
3934,0
9353,1
9540,1
7830,0
23288,0
18578,0
3054,0
18996,0
19692,0
13953,0
13629,0
6522,0
18146,0
25974,0
20301,0
24571,0
9605,0
11143,0
8844,0
5643,0
12677,0
14046,0
9151,0
10300,0
6324,1
24869,0
7672,0
23083,0
5358,1
4310,1
8262,1
24803,0
20361,1
6749,0
11283,1
8014,0
21363,0
17337,0
13108,0
4364,0
16026,0
15904,0
6990,1
23638,0
5646,0
13142,0
2435,0
6374,0
22018,0
2139,0
3614,0
1975,0
2913,0
5200,1
12526,0
23837,0
4709,0
7571,0
24296,0
26209,0
23009,0
2615,0
7903,0
22229,0
3262,0
11171,0
17522,0
11816,1
14670,0
6697,0
11473,0
3757,0
8419,0
2716,0
870,1
11043,0
11558,0
23903,0
2067,1
26176,0
13752,0
15675,0
26101,0
22008,1
161,0
16194,0
24765,0
14040,1
6141,1
16059,0
510,0
6623,0
21208,0
16153,0
14243,0
22774,0
3602,0
4836,0
96,0
8084,1
2172,0
10560,1
11181,0
13518,0
10291,0
13951,0
20868,0
8278,0
10502,0
15703,1
2537,0
8972,0
13378,0
15043,0
7848,0
19874,1
8395,0
16484,0
10621,0
14370,0
10490,0
5185,1
5151,0
15531,0
18532,0
23787,0
1119,0
21474,0
8083,0
24117,0
9985,0
7924,0
12208,0
20224,0
24317,1
19026,0
18073,0
10294,1
6775,0
8459,0
10230,0
21764,0
20512,0
20485,0
8386,0
20100,0
2653,0
21940,0
16096,0
84,0
8123,0
24544,1
1705,0
2348,1
19704,0
19767,0
17753,0
6057,1
4869,0
7035,1
9548,1
2478,0
2811,0
20851,0
21196,0
21188,1
26107,0
21686,0
24635,1
7177,0
21173,0
15251,0
23664,0
5743,0
25124,0
9072,0
8161,0
19213,0
16144,1
4259,0
2911,1
24295,0
10724,0
4318,0
3791,0
12524,1
11924,0
21981,0
26257,0
25537,0
2047,1
12089,0
12057,0
14607,1
5456,0
7697,0
17433,0
9919,0
14579,0
24605,0
10172,0
5869,0
19926,0
18043,0
1555,0
6998,0
15011,0
18451,1
13056,0
2644,0
23866,0
22907,1
12983,1
17094,1
1496,1
19570,1
10127,0
2713,0
7096,0
13631,0
20849,0
23547,1
15254,0
20700,0
16133,1
8209,0
11728,0
11365,0
26493,0
2038,0
14383,0
12790,0
8749,0
17701,0
6993,0
6719,1
7296,0
9183,0
24651,1
19254,0
14506,0
24302,0
10081,0
25278,0
24446,0
24281,0
16854,1
15210,0
11494,0
4531,0
7984,0
9834,0
12451,1
6326,0
16582,0
18000,1
18463,0
11586,0
21338,0
3390,0
8610,0
17697,1
25882,1
984,0
20751,0
18629,0
4328,0
11040,0
16896,0
12803,1
287,0
5544,0
5032,0
13985,1
6436,0
16283,0
25072,0
24682,0
9067,1
18360,0
314,0
327,1
25972,1
12575,1
20547,0
8741,0
17422,1
13476,1
14118,1
25267,1
18667,1
25987,0
22848,0
6534,0
12976,1
24062,0
16721,1
5783,0
2078,1
26307,0
12942,0
12990,0
11777,0
14501,0
13982,0
24820,0
12481,0
24179,0
6904,0
22224,0
117,1
21064,0
4638,0
18756,0
23768,0
11676,0
14169,0
777,0
9242,0
17284,0
4271,1
14307,0
21014,0
23329,0
22225,0
15905,0
25703,0
15167,0
8170,1
20794,0
18626,0
16674,0
19917,0
17432,1
23568,0
19776,1
11318,0
25099,1
6679,0
15475,0
11381,0
15299,0
24533,0
16533,0
207,1
18950,0
3566,0
8605,0
26096,0
19863,0
2650,0
10399,1
24465,0
23916,0
9496,0
16124,0
3370,0
17572,0
17933,0
12205,0
19035,0
14345,0
6627,0
12707,0
227,1
19496,0
3837,1
10897,1
13993,0
22295,1
18112,0
6386,0
10987,1
26482,0
9913,1
16575,1
7565,0
14897,0
5556,1
14836,0
20774,0
23257,0
5014,0
9979,1
23587,1
11819,1
14072,0
17383,0
24858,0
3576,1
17614,0
24103,0
12774,0
6140,1
8324,0
1739,1
11029,0
8042,0
18480,0
10972,1
6070,0
14044,0
5781,0
18423,1
4760,0
19019,0
6054,0
23964,0
15984,0
5652,0
15117,0
4909,0
19592,0
7953,0
10981,0
21472,0
25095,0
19797,0
6336,1
19227,0
3790,0
13668,0
18306,0
5599,1
16418,1
25851,0
18868,0
10219,0
9623,1
12071,0
10446,1
1481,0
14082,0
17600,0
14917,0
2329,0
17630,1
3098,1
9320,1
1802,0
17149,0
1816,1
20142,0
26025,0
13900,0
24450,0
17210,0
15594,0
5694,0
7220,0
18791,1
22121,0
18344,0
8608,0
2287,1
23501,0
26543,0
16973,0
11007,0
15461,0
3829,1
4762,0
18783,0
21153,1
20168,1
6903,0
19497,0
4521,0
14106,0
8799,1
10205,0
20819,0
8458,0
12519,0
6987,0
9719,0
21552,1
19527,0
17135,0
11363,0
7195,0
22463,1
6121,0
1230,0
21448,0
10593,1
22464,0
13698,0
20619,0
15714,0
14900,0
3365,0
5325,1
11764,0
4571,0
3136,0
22754,0
17074,0
19029,0
21445,0
13159,1
7390,0
18020,0
18052,1
19406,0
24345,0
25978,0
1891,0
15879,0
26080,0
12309,0
24342,0
26456,1
14443,0
9793,0
15763,0
24239,1
14652,0
24960,1
3609,0
21238,0
8538,0
6416,0
4971,0
23436,0
8882,0
12396,0
5504,0
19037,0
20509,0
21059,0
3484,0
20918,0
26046,1
8943,0
9665,0
7790,0
10144,0
9200,1
10550,0
3756,1
20569,1
12349,0
2303,0
18844,0
5688,0
710,0
9180,0
7380,0
4535,0
10503,0
7387,1
9952,0
8564,1
20724,0
11719,1
9321,0
19994,1
4650,0
15242,1
5092,1
2333,0
13677,0
14575,0
13745,0
25629,0
21420,0
14923,0
9400,0
15071,0
22704,1
6552,0
22679,0
7361,0
13983,1
10599,0
17384,0
13100,0
9379,1
10386,0
4302,0
636,0
19999,1
9863,0
24348,0
4785,1
21837,0
10322,0
16624,0
698,0
10821,0
8334,0
15337,1
4646,0
4120,0
24867,1
2045,0
19671,0
22194,0
23712,0
3189,0
11760,1
17283,0
4332,0
11433,0
15735,0
8444,1
24722,0
1839,0
17102,0
17894,1
16810,0
892,0
1307,0
13800,0
17295,0
25829,1
13026,0
17190,0
4852,0
15518,1
8727,0
22743,0
22435,0
14566,0
24908,0
11333,1
16094,0
18064,1
22002,1
731,0
3417,0
11999,0
695,0
6661,0
13958,0
9054,1
23237,0
15208,0
22477,0
10506,0
4695,1
9903,1
21012,0
10067,0
13494,0
15836,0
11892,1
6615,0
8133,0
24673,0
9394,0
17204,0
5546,0
21008,0
12137,0
16044,0
10585,0
19268,0
113,0
4187,0
12175,0
3389,0
10588,0
20471,0
7995,0
21973,0
15258,1
13261,0
14522,0
3251,0
26467,0
3805,0
8054,0
3142,0
2243,0
21141,1
16115,1
17158,0
16201,0
78,0
10255,0
25959,0
19218,1
5776,1
3324,0
24009,0
17906,1
23618,0
5052,0
10782,0
3286,0
21114,0
6985,0
7146,1
7242,0
24243,1
9756,1
24818,1
430,1
19938,0
10174,0
16717,0
23190,0
18251,0
4964,0
11731,0
12642,0
550,1
5516,0
17343,0
25053,1
18513,0
9577,0
10612,0
22054,1
25751,0
6397,0
24079,0
14956,0
8280,0
17825,0
18034,0
17774,0
24951,0
10175,0
11315,0
810,0
14594,0
24291,1
24733,1
17544,1
4958,0
17338,0
10775,1
4222,1
14110,0
20062,0
10515,1
11591,0
24995,0
13659,0
10119,0
20210,1
18932,0
13071,0
20388,0
1622,1
8567,0
7377,0
26205,0
2718,0
18949,0
18086,0
24556,0
2346,0
16901,0
23370,0
20515,0
18442,0
16304,0
25331,0
17377,0
7714,0
10526,0
7425,0
13137,0
23057,0
10625,0
2542,0
26059,0
26499,0
19989,0
13995,0
3903,0
19103,0
9582,0
10382,0
16047,1
4513,0
26455,0
14059,1
12525,1
8417,0
17072,0
23861,0
5097,0
4031,0
16343,0
10395,1
9161,0
10337,0
14783,0
12587,1
14829,0
10915,0
6009,0
4498,0
7499,0
19601,1
5457,1
17749,1
16798,0
19824,0
6266,0
1784,0
18033,0
13653,1
17580,0
12356,0
7415,0
9868,1
14878,0
15256,0
7413,0
21092,0
23148,1
21842,0
7318,0
411,0
3528,1
25787,1
13569,0
24293,0
3233,0
302,0
16267,0
2866,0
26044,0
3737,1
8427,0
18107,0
18724,0
5204,0
17616,1
25077,0
22651,1
21827,0
5545,0
12129,0
13769,1
17114,0
26444,0
9752,0
5870,0
9600,0
24109,0
9201,0
24001,0
21248,0
9098,0
19700,0
20246,1
10849,0
21391,1
16188,0
14139,0
9102,0
18780,1
5811,0
25424,0
10073,0
8756,0
22082,0
21610,0
24851,1
24958,0
23466,1
1027,0
16944,0
7383,0
24290,0
16110,0
22667,0
13017,1
25001,0
4360,0
10979,0
7716,0
11520,0
19217,1
17593,0
7691,0
11079,0
22812,0
17341,0
6035,1
3905,0
23426,0
8726,0
14336,0
7409,1
2726,0
15404,0
24380,0
16173,1
16048,0
10791,0
15349,0
15169,0
306,0
16285,1
24107,1
25043,1
16653,0
14303,0
25234,0
22590,0
11060,1
22536,0
18419,0
25167,0
16193,0
6099,0
13837,0
22665,0
19722,0
919,0
2386,1
22486,0
16025,0
22040,0
13827,0
20323,0
24899,0
7015,1
25202,1
2235,0
17174,0
7920,0
4619,0
21242,0
16490,0
22185,0
1736,0
9050,0
12322,0
25282,0
2965,0
1522,0
14675,0
23632,0
21372,0
1859,1
7525,0
24749,0
19298,0
2318,0
16800,1
13609,0
21097,0
15338,0
21285,0
17125,0
10362,1
15992,0
12242,0
16372,0
9245,0
4405,1
7632,0
9564,0
262,0
10611,0
23138,0
20565,0
12357,0
13601,0
1544,0
12693,0
24,0
689,0
3434,0
23553,0
11458,0
2320,0
16257,1
18877,0
18653,0
8934,0
12174,0
3677,1
18772,0
11776,0
9530,0
16226,0
5394,0
12904,0
9639,0
9745,0
25832,0
10292,0
24022,0
2003,0
1487,1
1708,0
11166,0
24859,0
758,0
3357,0
9363,0
10051,0
6486,1
23189,0
601,1
111,1
13457,0
14241,0
19853,1
2286,0
26314,1
24390,1
25792,0
7203,0
24330,0
18076,0
13054,1
9964,0
8956,0
7040,0
7856,0
21735,0
20620,0
23999,0
24882,0
7589,1
9384,0
535,0
25046,0
11280,0
21193,0
9669,0
16012,0
8621,0
10945,0
14356,1
2621,0
5910,0
20691,0
5990,0
23981,1
6050,0
4416,1
24620,0
4913,0
20865,0
21353,0
24264,0
10232,0
22610,0
24703,0
4225,0
6219,0
22894,0
9611,0
16602,0
14913,1
16190,1
21697,0
18255,0
6014,0
16615,0
10441,0
18550,1
21308,0
14567,1
19735,1
14925,0
8301,0
9956,0
5631,0
4478,0
5591,0
7181,0
3647,0
745,1
23505,0
8969,1
16288,0
12397,1
3092,0
19798,0
3788,0
14406,0
15692,1
19374,1
4454,0
10408,1
10049,0
4442,0
7369,1
21329,1
12099,1
10900,1
1093,0
13383,1
24944,1
2072,1
7024,0
16820,0
9361,0
16385,1
24793,0
23718,0
4716,0
5542,0
20775,0
19868,1
16186,0
9542,0
19785,0
3608,0
9998,0
6696,1
1632,0
14339,0
2266,1
23887,0
2245,0
14659,1
14905,1
11895,0
904,0
2014,0
4618,0
2428,1
18902,0
22266,0
4994,1
24375,0
24770,0
15488,0
13684,0
13384,0
15016,0
6791,0
1473,0
16785,0
23103,0
1262,0
9615,0
4824,0
14769,0
8447,0
11617,1
15856,0
1545,0
18072,0
3623,0
8891,0
17230,1
2568,1
13624,1
24011,0
23273,0
20568,0
9955,0
7248,0
6509,0
12028,0
7728,0
669,0
6507,0
4193,0
20582,1
19208,1
9954,0
195,1
8908,0
5736,0
25160,0
13120,0
14657,0
14217,1
1674,0
10405,0
15767,0
25589,1
17414,0
14193,0
18218,0
3542,1
19309,0
19355,0
5081,0
545,0
13171,0
2114,0
19943,1
9317,0
22906,0
16210,1
22631,0
21218,1
15773,0
15930,0
8800,0
4270,0
6872,0
13049,0
9024,0
21999,0
22947,0
3363,0
16789,1
12702,0
20763,1
25640,1
22856,0
9234,0
16281,0
1695,0
17255,1
9065,0
5919,0
12287,0
7859,1
26380,0
18737,0
8258,0
7494,0
2807,0
15270,1
17390,0
2234,0
12701,0
3825,1
24691,0
3738,0
9522,1
23112,0
15262,0
18363,0
17958,0
15959,0
23996,1
5447,0
16625,0
18624,0
13319,0
15828,1
1012,1
13329,0
26229,0
6233,0
6678,0
6300,0
22987,0
13089,1
17323,1
7034,1
2027,0
3490,0
25027,1
22395,0
1489,1
20467,0
7217,0
14985,0
5812,0
5364,0
15582,0
6819,1
26507,0
23810,1
17561,0
9583,0
4797,0
2611,0
5758,1
1464,0
8263,0
6387,0
23603,0
14041,0
11699,0
13141,0
25016,1
19251,0
16595,1
14212,1
17201,0
22489,0
361,0
9970,0
7649,0
546,1
